"Id","X","Y"
1628,-75.4353321363,40.1126945678
1629,-75.4354470748,40.1307132725
1630,-75.4355621169,40.1487319208
1631,-75.4356772628,40.1667505125
1632,-75.4357925125,40.1847690477
1633,-75.4359078662,40.2027875263
1634,-75.4360233239,40.2208059485
1635,-75.4361388858,40.238824314
1636,-75.4362545519,40.2568426231
1637,-75.4363703224,40.2748608755
1638,-75.4364861974,40.2928790715
1639,-75.4366021769,40.3108972108
1640,-75.4367182611,40.3289152936
1641,-75.4368344501,40.3469333198
1642,-75.436950744,40.3649512894
1643,-75.4370671429,40.3829692024
1644,-75.437183647,40.4009870588
1645,-75.4373002562,40.4190048587
1646,-75.4374169707,40.4370226019
1647,-75.4375337907,40.4550402885
1648,-75.4080136115,39.4640675041
1649,-75.4081188894,39.4820882924
1650,-75.4082242619,39.5001090245
1651,-75.4083297291,39.5181297004
1652,-75.408435291,39.5361503199
1653,-75.4085409478,39.5541708833
1654,-75.4086466995,39.5721913903
1655,-75.4087525463,39.590211841
1656,-75.4088584883,39.6082322355
1657,-75.4089645254,39.6262525737
1658,-75.4090706579,39.6442728555
1659,-75.4091768858,39.6622930811
1660,-75.4092832093,39.6803132503
1661,-75.4093896283,39.6983333632
1662,-75.4094961431,39.7163534198
1663,-75.4096027536,39.73437342
1664,-75.4097094601,39.7523933639
1665,-75.4098162626,39.7704132514
1666,-75.4099231611,39.7884330826
1667,-75.4100301559,39.8064528574
1668,-75.4101372469,39.8244725759
1669,-75.4102444343,39.842492238
1670,-75.4103517182,39.8605118437
1671,-75.4104590987,39.878531393
1672,-75.4105665758,39.8965508859
1673,-75.4106741497,39.9145703224
1674,-75.4107818205,39.9325897025
1675,-75.4108895882,39.9506090262
1676,-75.410997453,39.9686282934
1677,-75.411105415,39.9866475042
1678,-75.4112134742,40.0046666586
1679,-75.4113216308,40.0226857566
1680,-75.4114298848,40.0407047981
1681,-75.4115382364,40.0587237832
1682,-75.4116466856,40.0767427118
1683,-75.4117552326,40.0947615839
1684,-75.4118638774,40.1127803996
1685,-75.4119726201,40.1307991587
1686,-75.4120814609,40.1488178614
1687,-75.4121903999,40.1668365076
1688,-75.4122994371,40.1848550974
1689,-75.4124085726,40.2028736306
1690,-75.4125178065,40.2208921073
1691,-75.4126271391,40.2389105275
1692,-75.4127365702,40.2569288911
1693,-75.4128461001,40.2749471983
1694,-75.4129557288,40.2929654489
1695,-75.4130654565,40.3109836429
1696,-75.4131752832,40.3290017805
1697,-75.413285209,40.3470198615
1698,-75.4133952341,40.3650378859
1699,-75.4135053585,40.3830558537
1700,-75.4136155824,40.401073765
1701,-75.4137259058,40.4190916197
1702,-75.4138363288,40.4371094179
1703,-75.4139468516,40.4551271594
1704,-75.4140574743,40.4731448444
1705,-75.3847646324,39.4641467472
1706,-75.3848639119,39.482167586
1707,-75.3849632806,39.5001883686
1708,-75.3850627385,39.518209095
1709,-75.3851622858,39.5362297651
1710,-75.3852619225,39.554250379
1711,-75.3853616488,39.5722709366
1712,-75.3854614647,39.590291438
1713,-75.3855613704,39.6083118831
1714,-75.3856613658,39.626332272
1715,-75.3857614512,39.6443526045
1716,-75.3858616265,39.6623728808
1717,-75.3859618919,39.6803931008
1718,-75.3860622475,39.6984132645
1719,-75.3861626933,39.7164333719
1720,-75.3862632295,39.734453423
1721,-75.3863638561,39.7524734177
1722,-75.3864645733,39.7704933562
1723,-75.386565381,39.7885132383
1724,-75.3866662795,39.806533064
1725,-75.3869695201,39.8605922033
1726,-75.3870707823,39.8786118036
1727,-75.3871721357,39.8966313476
1728,-75.3872735803,39.9146508352
1729,-75.3873751163,39.9326702664
1730,-75.3874767438,39.9506896413
1731,-75.3875784627,39.9687089597
1732,-75.3876802733,39.9867282217
1733,-75.3877821756,40.0047474274
1734,-75.3878841697,40.0227665766
1735,-75.3879862557,40.0407856694
1736,-75.3880884337,40.0588047058
1737,-75.3881907038,40.0768236857
1738,-75.388293066,40.0948426092
1739,-75.3883955206,40.1128614763
1740,-75.3884980674,40.1308802869
1741,-75.3886007068,40.148899041
1742,-75.3887034387,40.1669177387
1743,-75.3888062632,40.1849363799
1744,-75.3889091805,40.2029549647
1745,-75.3890121906,40.2209734929
1746,-75.3891152937,40.2389919647
1747,-75.3892184897,40.25701038
1748,-75.3893217789,40.2750287387
1749,-75.3894251613,40.293047041
1750,-75.389528637,40.3110652868
1751,-75.389632206,40.329083476
1752,-75.3897358686,40.3471016087
1753,-75.3898396248,40.3651196849
1754,-75.3899434746,40.3831377046
1755,-75.3900474182,40.4011556677
1756,-75.3901514557,40.4191735743
1757,-75.3902555872,40.4371914243
1758,-75.3903598127,40.4552092178
1759,-75.3904641324,40.4732269547
1760,-75.3905685463,40.491244635
1761,-75.3616088452,39.482242229
1762,-75.36170221,39.5002630592
1763,-75.3617956586,39.5182838331
1764,-75.3618891911,39.5363045508
1765,-75.3619828077,39.5543252123
1766,-75.3620765085,39.5723458176
1767,-75.3621702934,39.5903663667
1768,-75.3622641627,39.6083868595
1769,-75.3623581163,39.626407296
1770,-75.3624521545,39.6444276763
1771,-75.3625462771,39.6624480004
1772,-75.3626404844,39.6804682681
1773,-75.3627347764,39.6984884796
1774,-75.3628291532,39.7165086349
1775,-75.3629236149,39.7345287338
1776,-75.3630181616,39.7525487764
1777,-75.3631127934,39.7705687628
1778,-75.3632075102,39.7885886928
1779,-75.3633023124,39.8066085665
1780,-75.3633971998,39.824628384
1781,-75.3636823748,39.8786874982
1782,-75.3637776043,39.8967070903
1783,-75.3638729196,39.914726626
1784,-75.3639683207,39.9327461053
1785,-75.3640638077,39.9507655283
1786,-75.3641593808,39.9687848949
1787,-75.3642550399,39.9868042052
1788,-75.3643507852,40.004823459
1789,-75.3644466167,40.0228426565
1790,-75.3645425346,40.0408617976
1791,-75.3646385389,40.0588808823
1792,-75.3647346298,40.0768999105
1793,-75.3648308072,40.0949188824
1794,-75.3649270714,40.1129377978
1795,-75.3650234223,40.1309566569
1796,-75.3651198601,40.1489754594
1797,-75.3652163849,40.1669942056
1798,-75.3653129967,40.1850128953
1799,-75.3654096956,40.2030315285
1800,-75.3655064818,40.2210501053
1801,-75.3656033553,40.2390686256
1802,-75.3657003162,40.2570870895
1803,-75.3657973645,40.2751054969
1804,-75.3658945005,40.2931238478
1805,-75.3659917241,40.3111421422
1806,-75.3660890354,40.3291603802
1807,-75.3661864346,40.3471785616
1808,-75.3662839218,40.3651966865
1809,-75.3663814969,40.383214755
1810,-75.3664791602,40.4012327669
1811,-75.3665769117,40.4192507223
1812,-75.3666747514,40.4372686211
1813,-75.3667726796,40.4552864634
1814,-75.3668706962,40.4733042492
1815,-75.3669688014,40.4913219785
1816,-75.3670669952,40.5093396512
1817,-75.3384410555,39.5003330962
1818,-75.3385284947,39.5183539147
1819,-75.3386160124,39.5363746771
1820,-75.3387036088,39.5543953832
1821,-75.3387912839,39.5724160332
1822,-75.3388790379,39.5904366269
1823,-75.3389668706,39.6084571644
1824,-75.3390547824,39.6264776457
1825,-75.3391427732,39.6444980708
1826,-75.3392308431,39.6625184396
1827,-75.3393189922,39.6805387522
1828,-75.3394072206,39.6985590085
1829,-75.3394955283,39.7165792086
1830,-75.3395839154,39.7345993524
1831,-75.3396723821,39.75261944
1832,-75.3397609283,39.7706394712
1833,-75.3398495542,39.7886594462
1834,-75.3399382599,39.8066793649
1835,-75.3400270454,39.8246992273
1836,-75.3401159108,39.8427190334
1837,-75.3402048562,39.8607387832
1838,-75.3402938816,39.8787584767
1839,-75.3403829872,39.8967781138
1840,-75.340472173,39.9147976946
1841,-75.3405614392,39.9328172191
1842,-75.3406507857,39.9508366873
1843,-75.3407402127,39.9688560991
1844,-75.3408297203,39.9868754545
1845,-75.3409193085,40.0048947536
1846,-75.3410089774,40.0229139963
1847,-75.341098727,40.0409331827
1848,-75.3411885576,40.0589523127
1849,-75.3412784691,40.0769713863
1850,-75.3413684617,40.0949904035
1851,-75.3414585354,40.1130093643
1852,-75.341729244,40.1670659082
1853,-75.341819643,40.1850846434
1854,-75.3419101235,40.2031033221
1855,-75.3420006856,40.2211219444
1856,-75.3420913295,40.2391405103
1857,-75.3421820551,40.2571590197
1858,-75.3422728626,40.2751774727
1859,-75.342363752,40.2931958692
1860,-75.3424547234,40.3112142093
1861,-75.342545777,40.3292324928
1862,-75.3426369127,40.3472507199
1863,-75.3427281308,40.3652688906
1864,-75.3428194312,40.3832870047
1865,-75.342910814,40.4013050624
1866,-75.3430022794,40.4193230636
1867,-75.3430938273,40.4373410082
1868,-75.343185458,40.4553588964
1869,-75.3432771715,40.473376728
1870,-75.3433689678,40.4913945031
1871,-75.3434608471,40.5094122217
1872,-75.3435528094,40.5274298838
1873,-75.3151798225,39.5003984796
1874,-75.3152612522,39.5184193398
1875,-75.3153427551,39.5364401438
1876,-75.3154243312,39.5544608916
1877,-75.3155059806,39.5724815833
1878,-75.3155877034,39.5905022187
1879,-75.3156694996,39.608522798
1880,-75.3157513694,39.6265433211
1881,-75.3158333128,39.6445637879
1882,-75.3159153299,39.6625841986
1883,-75.3159974207,39.680604553
1884,-75.3160795853,39.6986248512
1885,-75.3161618239,39.7166450931
1886,-75.3162441364,39.7346652788
1887,-75.3163265229,39.7526854083
1888,-75.3164089836,39.7707054815
1889,-75.3164915185,39.7887254984
1890,-75.3165741276,39.8067454591
1891,-75.3166568111,39.8247653635
1892,-75.316739569,39.8427852116
1893,-75.3168224013,39.8608050035
1894,-75.3169053083,39.878824739
1895,-75.3169882899,39.8968444182
1896,-75.3170713462,39.9148640412
1897,-75.3171544773,39.9328836078
1898,-75.3172376832,39.9509031181
1899,-75.3173209641,39.9689225721
1900,-75.31740432,39.9869419697
1901,-75.317487751,40.004961311
1902,-75.3175712572,40.022980596
1903,-75.3176548386,40.0409998246
1904,-75.3177384954,40.0590189969
1905,-75.3178222275,40.0770381128
1906,-75.3179060351,40.0950571723
1907,-75.3179899182,40.1130761755
1908,-75.318073877,40.1310951222
1909,-75.3181579114,40.1491140126
1910,-75.3182420217,40.1671328466
1911,-75.3183262078,40.1851516242
1912,-75.3184104698,40.2031703454
1913,-75.3184948078,40.2211890102
1914,-75.3185792219,40.2392076186
1915,-75.3186637122,40.2572261705
1916,-75.3187482787,40.2752446661
1917,-75.3188329215,40.2932631051
1918,-75.3189176407,40.3112814878
1919,-75.3190024363,40.329299814
1920,-75.3190873086,40.3473180837
1921,-75.3191722574,40.365336297
1922,-75.3192572829,40.3833544539
1923,-75.3193423853,40.4013725543
1924,-75.3194275644,40.4193905981
1925,-75.3195128206,40.4374085856
1926,-75.3195981537,40.4554265165
1927,-75.3196835639,40.4734443909
1928,-75.3197690513,40.4914622089
1929,-75.3198546159,40.5094799703
1930,-75.3199402579,40.5274976752
1931,-75.2919939366,39.5184801082
1932,-75.2920694245,39.5365009509
1933,-75.2921449802,39.5545217375
1934,-75.2922206038,39.5725424679
1935,-75.2922962954,39.5905631421
1936,-75.2923720551,39.6085837601
1937,-75.2924478828,39.626604322
1938,-75.2925237787,39.6446248276
1939,-75.2925997429,39.6626452771
1940,-75.2926757754,39.6806656704
1941,-75.2927518762,39.6986860074
1942,-75.2928280455,39.7167062883
1943,-75.2929042833,39.7347265129
1944,-75.2929805897,39.7527466813
1945,-75.2930569647,39.7707667935
1946,-75.2931334084,39.7887868494
1947,-75.293209921,39.806806849
1948,-75.2932865023,39.8248267925
1949,-75.2933631527,39.8428466796
1950,-75.293439872,39.8608665105
1951,-75.2935166603,39.8788862851
1952,-75.2935935178,39.8969060034
1953,-75.2936704445,39.9149256655
1954,-75.2937474405,39.9329452713
1955,-75.2938245058,39.9509648207
1956,-75.2939016405,39.9689843139
1957,-75.2939788447,39.9870037507
1958,-75.2940561185,40.0050231312
1959,-75.2941334618,40.0230424554
1960,-75.2942108749,40.0410617233
1961,-75.2942883577,40.0590809348
1962,-75.2943659104,40.07710009
1963,-75.2944435329,40.0951191889
1964,-75.2945212254,40.1131382314
1965,-75.294598988,40.1311572175
1966,-75.2946768206,40.1491761473
1967,-75.2947547235,40.1671950207
1968,-75.2948326966,40.1852138377
1969,-75.29491074,40.2032325984
1970,-75.2949888539,40.2212513026
1971,-75.2950670382,40.2392699505
1972,-75.295145293,40.2572885419
1973,-75.2952236185,40.275307077
1974,-75.2953020146,40.2933255556
1975,-75.2953804815,40.3113439778
1976,-75.2954590192,40.3293623436
1977,-75.2955376278,40.347380653
1978,-75.2956163073,40.3653989059
1979,-75.2956950579,40.3834171024
1980,-75.2957738797,40.4014352424
1981,-75.2958527726,40.419453326
1982,-75.2959317367,40.4374713531
1983,-75.2960107722,40.4554893238
1984,-75.2960898791,40.473507238
1985,-75.2961690575,40.4915250957
1986,-75.2962483074,40.5095428969
1987,-75.296327629,40.5275606417
1988,-75.2964070222,40.5455783299
1989,-75.268796026,39.5365570985
1990,-75.2688655613,39.5545779208
1991,-75.2689351591,39.5725986869
1992,-75.2690048195,39.5906193969
1993,-75.2690745424,39.6086400507
1994,-75.2691443281,39.6266606484
1995,-75.2692141764,39.6446811899
1996,-75.2692840876,39.6627016753
1997,-75.2693540617,39.6807221044
1998,-75.2694240986,39.6987424774
1999,-75.2694941986,39.7167627941
2000,-75.2695643616,39.7347830547
2001,-75.2696345877,39.752803259
2002,-75.2697048771,39.7708234071
2003,-75.2697752296,39.788843499
2004,-75.2698456455,39.8068635347
2005,-75.2699161247,39.8248835142
2006,-75.2699866674,39.8429034373
2007,-75.2700572735,39.8609233043
2008,-75.2701279432,39.878943115
2009,-75.2701986766,39.8969628694
2010,-75.2703403344,39.9330022095
2011,-75.2704822474,39.9690413244
2012,-75.2705532998,39.9870607975
2013,-75.2706244163,40.0050802142
2014,-75.2706955968,40.0230995746
2015,-75.2707668414,40.0411188787
2016,-75.2708381502,40.0591381265
2017,-75.2709095233,40.077157318
2018,-75.2709809608,40.0951764532
2019,-75.2710524626,40.113195532
2020,-75.2711240289,40.1312145545
2021,-75.2711956597,40.1492335206
2022,-75.2712673551,40.1672524304
2023,-75.2713391151,40.1852712838
2024,-75.2714109399,40.2032900809
2025,-75.2714828295,40.2213088216
2026,-75.2715547839,40.2393275059
2027,-75.2716268032,40.2573461338
2028,-75.2716988876,40.2753647053
2029,-75.2717710369,40.2933832205
2030,-75.2718432514,40.3114016792
2031,-75.2719155311,40.3294200816
2032,-75.271987876,40.3474384275
2033,-75.2720602862,40.365456717
2034,-75.2721327618,40.3834749501
2035,-75.2722053029,40.4014931268
2036,-75.2722779095,40.419511247
2037,-75.2723505816,40.4375293108
2038,-75.2724233194,40.4555473182
2039,-75.2724961229,40.4735652691
2040,-75.2725689922,40.4915831635
2041,-75.2726419273,40.5096010015
2042,-75.2727149284,40.527618783
2043,-75.2727879954,40.5456365081
2044,-75.2728611285,40.5636541766
2045,-75.24558608,39.5546294414
2046,-75.2456496519,39.5726502404
2047,-75.2457132809,39.5906709832
2048,-75.2457769671,39.6086916698
2049,-75.2458407106,39.6267123004
2050,-75.2459045113,39.6447328747
2051,-75.2459683695,39.6627533929
2052,-75.246032285,39.680773855
2053,-75.2460962581,39.6987942609
2054,-75.2461602887,39.7168146106
2055,-75.2462243768,39.7348349041
2056,-75.2462885227,39.7528551414
2057,-75.2463527262,39.7708753225
2058,-75.2464169875,39.7888954474
2059,-75.2464813066,39.8069155161
2060,-75.2465456836,39.8249355285
2061,-75.2466101186,39.8429554848
2062,-75.2466746115,39.8609753848
2063,-75.2467391625,39.8789952286
2064,-75.2468037716,39.8970150161
2065,-75.2469331644,39.9330544224
2066,-75.247127691,39.9871131099
2067,-75.24719265,40.0051325599
2068,-75.2472576676,40.0231519535
2069,-75.2473227437,40.0411712909
2070,-75.2473878785,40.0591905719
2071,-75.247453072,40.0772097967
2072,-75.2475183242,40.0952289651
2073,-75.2475836353,40.1132480773
2074,-75.2476490052,40.1312671331
2075,-75.2477144341,40.1492861326
2076,-75.247779922,40.1673050757
2077,-75.2478454689,40.1853239625
2078,-75.247911075,40.203342793
2079,-75.2479767402,40.2213615671
2080,-75.2480424647,40.2393802848
2081,-75.2481082485,40.2573989462
2082,-75.2481740916,40.2754175512
2083,-75.2482399942,40.2934360998
2084,-75.2483059562,40.3114545921
2085,-75.2483719777,40.3294730279
2086,-75.2484380589,40.3474914074
2087,-75.2485041997,40.3655097305
2088,-75.2485704003,40.3835279971
2089,-75.2486366606,40.4015462074
2090,-75.2487029808,40.4195643612
2091,-75.2487693608,40.4375824587
2092,-75.2488358008,40.4556004996
2093,-75.2489023009,40.4736184842
2094,-75.248968861,40.4916364123
2095,-75.2490354813,40.509654284
2096,-75.2491021618,40.5276720992
2097,-75.2491689026,40.545689858
2098,-75.2492357037,40.5637075603
2099,-75.2493025651,40.5817252062
2100,-75.2223065416,39.5546762994
2101,-75.2223640875,39.5726971282
2102,-75.2224216851,39.5907179008
2103,-75.2224793345,39.6087386174
2104,-75.2225370358,39.6267592778
2105,-75.2225947889,39.644779882
2106,-75.2226525939,39.6628004301
2107,-75.2227104509,39.6808209221
2108,-75.22276836,39.6988413579
2109,-75.2228263211,39.7168617376
2110,-75.2228843344,39.734882061
2111,-75.2229423999,39.7529023283
2112,-75.2230005175,39.7709225394
2113,-75.2230586875,39.7889426943
2114,-75.2231169099,39.8069627931
2115,-75.2231751846,39.8249828356
2116,-75.2232335118,39.8430028219
2117,-75.2232918914,39.861022752
2118,-75.2233503237,39.8790426259
2119,-75.2234088085,39.8970624435
2120,-75.2235845792,39.951121559
2121,-75.2237608252,40.0051801682
2122,-75.2238196798,40.0231995921
2123,-75.2238785874,40.0412189597
2124,-75.223937548,40.059238271
2125,-75.2239965618,40.077257526
2126,-75.2240556288,40.0952767247
2127,-75.2241147491,40.1132958672
2128,-75.2241739226,40.1313149533
2129,-75.2242331495,40.1493339831
2130,-75.2242924299,40.1673529566
2131,-75.2243517636,40.1853718737
2132,-75.2244111509,40.2033907346
2133,-75.2244705917,40.221409539
2134,-75.2245300862,40.2394282872
2135,-75.2245896344,40.257446979
2136,-75.2246492362,40.2754656144
2137,-75.2247088919,40.2934841935
2138,-75.2247686014,40.3115027162
2139,-75.2248283648,40.3295211826
2140,-75.2248881822,40.3475395926
2141,-75.2249480535,40.3655579462
2142,-75.2250079789,40.3835762434
2143,-75.2250679585,40.4015944842
2144,-75.2251279922,40.4196126686
2145,-75.2251880801,40.4376307966
2146,-75.2252482223,40.4556488682
2147,-75.2253084188,40.4736668833
2148,-75.2253686697,40.4916848421
2149,-75.2254289751,40.5097027444
2150,-75.225489335,40.5277205903
2151,-75.2255497494,40.5457383798
2152,-75.2256102184,40.5637561128
2153,-75.2256707421,40.5817737893
2154,-75.1989754778,39.536697583
2155,-75.1990269515,39.5547184947
2156,-75.1990784714,39.5727393503
2157,-75.1991300376,39.5907601499
2158,-75.1991816501,39.6087808933
2159,-75.1992333091,39.6268015806
2160,-75.1992850145,39.6448222118
2161,-75.1993367664,39.6628427868
2162,-75.1993885648,39.6808633057
2163,-75.1994404098,39.6988837685
2164,-75.1994923015,39.7169041751
2165,-75.1995442398,39.7349245256
2166,-75.1995962248,39.7529448199
2167,-75.1996482566,39.770965058
2168,-75.1997003352,39.7889852399
2169,-75.1997524607,39.8070053657
2170,-75.1998046331,39.8250254353
2171,-75.1998568525,39.8430454486
2172,-75.1999091188,39.8610654058
2173,-75.1999614322,39.8790853068
2174,-75.2000137927,39.8971051515
2175,-75.2000662004,39.9151249401
2176,-75.2003816389,40.0232424903
2177,-75.2004343779,40.0412618851
2178,-75.2004871644,40.0592812237
2179,-75.2005399985,40.0773005059
2180,-75.2005928802,40.0953197319
2181,-75.2006458096,40.1133389016
2182,-75.2006987867,40.131358015
2183,-75.2007518116,40.1493770722
2184,-75.2008048843,40.167396073
2185,-75.2008580048,40.1854150175
2186,-75.2009111732,40.2034339056
2187,-75.2009643896,40.2214527375
2188,-75.2010176541,40.239471513
2189,-75.2010709665,40.2574902322
2190,-75.2011243271,40.2755088951
2191,-75.2011777358,40.2935275016
2192,-75.2012311928,40.3115460517
2193,-75.2012846979,40.3295645455
2194,-75.2013382514,40.347582983
2195,-75.2013918532,40.3656013641
2196,-75.2014455035,40.3836196887
2197,-75.2014992022,40.4016379571
2198,-75.2015529493,40.419656169
2199,-75.201606745,40.4376743245
2200,-75.2016605894,40.4556924237
2201,-75.2017144823,40.4737104664
2202,-75.201768424,40.4917284528
2203,-75.2018224144,40.5097463827
2204,-75.2018764536,40.5277642562
2205,-75.2019305416,40.5457820733
2206,-75.2019846785,40.5637998339
2207,-75.2020388644,40.5818175381
2208,-75.2020930993,40.5998351859
2209,-75.1756564499,39.5187141
2210,-75.1757018621,39.5367350917
2211,-75.1757473151,39.5547560273
2212,-75.1757928089,39.5727769068
2213,-75.1758383437,39.5907977303
2214,-75.1758839193,39.6088184976
2215,-75.175929536,39.6268392088
2216,-75.1759751936,39.6448598639
2217,-75.1760208923,39.6628804629
2218,-75.1760666321,39.6809010058
2219,-75.176112413,39.6989214926
2220,-75.1761582351,39.7169419232
2221,-75.1762040984,39.7349622976
2222,-75.176250003,39.7529826159
2223,-75.1762959489,39.7710028781
2224,-75.1763419361,39.7890230841
2225,-75.1763879647,39.8070432339
2226,-75.1764340347,39.8250633275
2227,-75.1764801462,39.843083365
2228,-75.1765262992,39.8611033463
2229,-75.1765724937,39.8791232713
2230,-75.1766187298,39.8971431402
2231,-75.1766650076,39.9151629529
2232,-75.1767576881,39.9512024095
2233,-75.1769435506,40.0232806481
2234,-75.1770833876,40.0773387364
2235,-75.177130084,40.0953579867
2236,-75.1771768224,40.1133771806
2237,-75.177223603,40.1313963183
2238,-75.1772704258,40.1494153997
2239,-75.1773172908,40.1674344249
2240,-75.177364198,40.1854533937
2241,-75.1774111476,40.2034723062
2242,-75.1774581395,40.2214911624
2243,-75.1775051738,40.2395099623
2244,-75.1775522506,40.2575287058
2245,-75.1775993698,40.2755473931
2246,-75.1776465315,40.293566024
2247,-75.1776937358,40.3115845985
2248,-75.1777409828,40.3296031167
2249,-75.1777882723,40.3476215786
2250,-75.1778356046,40.3656399841
2251,-75.1778829796,40.3836583333
2252,-75.1779303973,40.4016766261
2253,-75.177977858,40.4196948625
2254,-75.1780253614,40.4377130425
2255,-75.1780729078,40.4557311662
2256,-75.1781204971,40.4737492334
2257,-75.1781681295,40.4917672443
2258,-75.1782158048,40.5097851988
2259,-75.1782635233,40.5278030968
2260,-75.1783112849,40.5458209385
2261,-75.1783590897,40.5638387237
2262,-75.1523888087,39.518746928
2263,-75.1524282056,39.5367679406
2264,-75.1524676379,39.5547888971
2265,-75.1525071056,39.5728097976
2266,-75.1525466088,39.5908306419
2267,-75.1525861476,39.6088514302
2268,-75.1526257218,39.6268721624
2269,-75.1526653317,39.6448928385
2270,-75.1527049771,39.6629134585
2271,-75.1527446582,39.6809340224
2272,-75.152784375,39.6989545301
2273,-75.1528241276,39.7169749817
2274,-75.1528639158,39.7349953772
2275,-75.1529037399,39.7530157165
2276,-75.1529435998,39.7710359997
2277,-75.1529834955,39.7890562268
2278,-75.1530234272,39.8070763977
2279,-75.1530633948,39.8250965124
2280,-75.1531033984,39.8431165709
2281,-75.1531434379,39.8611365733
2282,-75.1531835136,39.8791565195
2283,-75.1532236253,39.8971764094
2284,-75.1532637731,39.9151962432
2285,-75.1533441772,39.9512357422
2286,-75.1536672456,40.095391489
2287,-75.1537077931,40.1134107042
2288,-75.1537483771,40.1314298631
2289,-75.1537889978,40.1494489658
2290,-75.1538296551,40.1674680122
2291,-75.153870349,40.1854870023
2292,-75.1539110796,40.2035059361
2293,-75.153951847,40.2215248137
2294,-75.1539926512,40.2395436349
2295,-75.1540334921,40.2575623998
2296,-75.15407437,40.2755811084
2297,-75.1541152847,40.2935997606
2298,-75.1541562363,40.3116183566
2299,-75.1541972249,40.3296368962
2300,-75.1542382505,40.3476553794
2301,-75.1542793132,40.3656738064
2302,-75.1543204129,40.3836921769
2303,-75.1543615497,40.4017104911
2304,-75.1544027237,40.419728749
2305,-75.1544439349,40.4377469505
2306,-75.1544851833,40.4557650956
2307,-75.154526469,40.4737831843
2308,-75.1545677919,40.4918012167
2309,-75.1546091522,40.5098191927
2310,-75.1546505499,40.5278371122
2311,-75.154691985,40.5458549754
2312,-75.1547334576,40.5638727822
2313,-75.1290877805,39.5007540126
2314,-75.1291211321,39.5187750992
2315,-75.1291545137,39.5367961297
2316,-75.1291879252,39.5548171042
2317,-75.1292213668,39.5728380226
2318,-75.1292548385,39.5908588849
2319,-75.1292883402,39.6088796912
2320,-75.1293218721,39.6269004414
2321,-75.1293554341,39.6449211355
2322,-75.1293890263,39.6629417734
2323,-75.1294226487,39.6809623553
2324,-75.1294563013,39.6989828811
2325,-75.1295236974,39.7350237642
2326,-75.129557441,39.7530441216
2327,-75.1295912148,39.7710644229
2328,-75.1296250191,39.789084668
2329,-75.1296588538,39.807104857
2330,-75.1296927189,39.8251249898
2331,-75.1297266145,39.8431450664
2332,-75.1297605407,39.8611650869
2333,-75.1297944973,39.8791850512
2334,-75.1298284846,39.8972049593
2335,-75.1298625024,39.9152248112
2336,-75.1299647399,39.9692840298
2337,-75.1301700452,40.0774009491
2338,-75.1302043707,40.0954202388
2339,-75.1302387272,40.1134394722
2340,-75.1302731147,40.1314586494
2341,-75.1303075332,40.1494777704
2342,-75.1303419827,40.167496835
2343,-75.1303764632,40.1855158434
2344,-75.1304109749,40.2035347955
2345,-75.1304455177,40.2215536913
2346,-75.1304800917,40.2395725308
2347,-75.1305146969,40.2575913141
2348,-75.1305493333,40.275610041
2349,-75.1305840009,40.2936287116
2350,-75.1306186998,40.3116473258
2351,-75.1306534301,40.3296658838
2352,-75.1306881917,40.3476843854
2353,-75.1307229847,40.3657028307
2354,-75.1307578091,40.3837212197
2355,-75.1307926649,40.4017395523
2356,-75.1308275523,40.4197578285
2357,-75.1308624711,40.4377760484
2358,-75.1308974215,40.455794212
2359,-75.1309324035,40.4738123191
2360,-75.130967417,40.4918303699
2361,-75.1310024622,40.5098483643
2362,-75.1310375391,40.5278663024
2363,-75.1310726477,40.545884184
2364,-75.131107788,40.5639020093
2365,-75.1057987667,39.4827563543
2366,-75.1058260838,39.5007775119
2367,-75.1058534255,39.5187986135
2368,-75.1058807917,39.536819659
2369,-75.1059081826,39.5548406485
2370,-75.105935598,39.5728615819
2371,-75.1059630381,39.5908824592
2372,-75.1059905028,39.6089032805
2373,-75.1060179923,39.6269240457
2374,-75.1060455064,39.6449447548
2375,-75.1060730453,39.6629654078
2376,-75.1061558106,39.7170270302
2377,-75.1061834487,39.7350474588
2378,-75.1062111117,39.7530678312
2379,-75.1062387995,39.7710881475
2380,-75.1062665123,39.7891084077
2381,-75.1062942499,39.8071286118
2382,-75.1063220126,39.8251487597
2383,-75.1063498002,39.8431688514
2384,-75.1063776129,39.861188887
2385,-75.1064054506,39.8792088664
2386,-75.1064333133,39.8972287896
2387,-75.1065450154,39.9693079207
2388,-75.1066290564,40.0233666789
2389,-75.10668521,40.05940557
2390,-75.1067133248,40.0774249311
2391,-75.1067414649,40.0954442361
2392,-75.1067696303,40.1134634847
2393,-75.1067978212,40.1314826772
2394,-75.1068260375,40.1495018133
2395,-75.1068542792,40.1675208933
2396,-75.1068825464,40.1855399169
2397,-75.1069108391,40.2035588843
2398,-75.1069391573,40.2215777953
2399,-75.106967501,40.2395966501
2400,-75.1069958704,40.2576154486
2401,-75.1070242653,40.2756341908
2402,-75.1070526858,40.2936528767
2403,-75.107081132,40.3116715063
2404,-75.1071096039,40.3296900796
2405,-75.1071381015,40.3477085966
2406,-75.1071666248,40.3657270572
2407,-75.1071951739,40.3837454615
2408,-75.1072237487,40.4017638094
2409,-75.1072523493,40.4197821011
2410,-75.1072809758,40.4378003363
2411,-75.1073096282,40.4558185152
2412,-75.1073383064,40.4738366378
