User,Segment ID,description,start_lat,start_lng,end_lat,end_lng,Meta.1,Meta.1_impediment,Meta.2,Meta.2_impediment,Meta.6,Meta.6_impediment,Meta.7,Meta.7_impediment,PEDS.3,PEDS.3_impediment,Minn-Irvine.9,Minn-Irvine.9_impediment,PEDS.23.2,PEDS.23.2_impediment,Minn-Irvine.2,Minn-Irvine.2_impediment,Minn-Irvine.4,Minn-Irvine.4_impediment,PEDS.23.4,PEDS.23.4_impediment,PEDS.23.3,PEDS.23.3_impediment,Minn-Irvine.8,Minn-Irvine.8_impediment,Minn-Irvine.21,Minn-Irvine.21_impediment,PEDS.14,PEDS.14_impediment,Minn-Irvine.151,Minn-Irvine.151_impediment,PEDS.19,PEDS.19_impediment,Minn-Irvine.108,Minn-Irvine.108_impediment,Minn-Irvine.123,Minn-Irvine.123_impediment,PEDS.24.1,PEDS.24.1_impediment,PEDS.4.1,PEDS.4.1_impediment,PEDS.12,PEDS.12_impediment,PEDS.6,PEDS.6_impediment,PEDS.9,PEDS.9_impediment,PEDS.8.2,PEDS.8.2_impediment,PEDS.35,PEDS.35_impediment,Minn-Irvine.159,Minn-Irvine.159_impediment,Minn-Irvine.178,Minn-Irvine.178_impediment,CCAHS.2,CCAHS.2_impediment,CCAHS.4,CCAHS.4_impediment,CCAHS.5,CCAHS.5_impediment,CCAHS.8,CCAHS.8_impediment,CCAHS.9,CCAHS.9_impediment,PEDS.1.4,PEDS.1.4_impediment,PEDS.1.5,PEDS.1.5_impediment,PEDS.1.6,PEDS.1.6_impediment,PEDS.1.7,PEDS.1.7_impediment,PEDS.1.8,PEDS.1.8_impediment,Minn-Irvine.33,Minn-Irvine.33_impediment,Minn-Irvine.34,Minn-Irvine.34_impediment,Minn-Irvine.127,Minn-Irvine.127_impediment,Minn-Irvine.132,Minn-Irvine.132_impediment,MIUDQ.10,MIUDQ.10_impediment,PEDS.33,PEDS.33_impediment,Minn-Irvine.130,Minn-Irvine.130_impediment,Minn-Irvine.22,Minn-Irvine.22_impediment,Minn-Irvine.17,Minn-Irvine.17_impediment,Minn-Irvine.119,Minn-Irvine.119_impediment,Minn-Irvine.120,Minn-Irvine.120_impediment,MIUDQ.18,MIUDQ.18_impediment,PEDS.26.1,PEDS.26.1_impediment,PEDS.2,PEDS.2_impediment,PEDS.28,PEDS.28_impediment,PHDCN.1,PHDCN.1_impediment,PHDCN.2,PHDCN.2_impediment,PHDCN.3,PHDCN.3_impediment,PHDCN.4,PHDCN.4_impediment,PHDCN.5,PHDCN.5_impediment,PHDCN.6,PHDCN.6_impediment,PHDCN.7,PHDCN.7_impediment
22,499,"   1266 U.S. 13, Philadelphia, Pennsylvania",39.980689,-75.188781,39.97651,-75.189389,46,,0,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,2,,1,,0,,1,,1,,1,,0,,1,,0,,2,,0,,0,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,3,,2,,1,,1,,0,,1,,0,,1,,0,,1,,0,,1,,0,,1,,-1,1,1,,1,
22,500,"   1248 North 29th Street, Philadelphia, Pennsylvania",39.975269,-75.183315,39.976308,-75.183099,11,,7,,1,,0,,1,,4,,1,,1,,5,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,0,,2,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
20,501,"   1236 North 25th Street, Philadelphia, Pennsylvania",39.975507,-75.176884,39.974328,-75.177115,13,,2,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,75,,0,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,0,
20,502,"   2140 South College Avenue, Philadelphia, Pennsylvania",39.972374,-75.175958,39.972908,-75.170718,38,,8,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,2,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,0,,75,,0,,1,,1,,0,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
19,503,"   1311 Watts Street, Philadelphia, Pennsylvania",39.973215,-75.15906,39.971413,-75.158608,24,,0,,1,,0,,1,,0,,0,,0,,2,,1,,1,,0,,0,,2,,0,,0,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,0,,60,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,0,
19,504,"   1200 North 10th Street, Philadelphia, Pennsylvania",39.971124,-75.152459,39.970605,-75.152577,5,,0,,1,,0,,6,,4,,1,,3,,6,,1,,1,,1,,1,,2,,0,,0,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,2,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
20,505,"   1606 North Natrona Street, Philadelphia, Pennsylvania",39.981781,-75.18771,39.981109,-75.187856,9,,0,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,,2,,2,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,80,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
23,506,"   2827 West Oxford Street, Philadelphia, Pennsylvania",39.98029,-75.181615,39.980081,-75.17988,16,,2,,1,,0,,1,,4,,1,,1,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,0,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,20,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
23,507,"   2431 Redner Street, Philadelphia, Pennsylvania",39.979165,-75.17607,39.97898,-75.174476,13,,0,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,20,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,0,
21,508,"   1515 North 21st Street, Philadelphia, Pennsylvania",39.978752,-75.169603,39.977957,-75.169775,8,,2,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,8,,0,,1,,0,,0,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,509,"   1519 North 17th Street, Philadelphia, Pennsylvania",39.977899,-75.163004,39.976472,-75.163325,15,,9,,1,,0,,1,,0,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,100,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
19,510,"North Park Avenue, Philadelphia, Pennsylvania",39.97662,-75.158316,39.975844,-75.158475,7,,0,,0,,0,,6,,4,,1,,3,,6,,0,,1,,3,,1,,0,,1,,0,,0,,1,,1,,3,,2,,4,,2,,2,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,3,,1,,0,,3,,1,,0,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,
20,511,"    968 West Jefferson Street, Philadelphia, Pennsylvania",39.974962,-75.151613,39.974871,-75.150943,6,,2,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,0,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
22,512,"    538 West Jefferson Street, Philadelphia, Pennsylvania",39.974117,-75.145015,39.974223,-75.145856,7,,1,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,10,,1,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
21,513,"   1905 North 32nd Street, Philadelphia, Pennsylvania",39.985429,-75.186037,39.985933,-75.185941,6,,1,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,90,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
19,514,"   2815 West Glenwood Avenue, Philadelphia, Pennsylvania",39.984274,-75.180344,39.984645,-75.17976,6,,1,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,80,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,515,"   1850 North Ringgold Street, Philadelphia, Pennsylvania",39.983875,-75.173992,39.98241,-75.174328,15,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,100,,0,,0,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,0,,1,,2,,1,,0,
22,516,"   1870 North Woodstock Street, Philadelphia, Pennsylvania",39.983054,-75.167673,39.981577,-75.168048,15,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,1,,0,,2,,1,,0,,2,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,
19,517,"   1828 North 17th Street, Philadelphia, Pennsylvania",39.98233,-75.162057,39.980837,-75.16236,15,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,35,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,1,
22,518,"   1773 North 13th Street, Philadelphia, Pennsylvania",39.979945,-75.155383,39.978374,-75.155712,15,,0,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,0,,2,,0,,1,,0,,0,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,0,,0,,1,,1,,0,,1,,0,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,
22,519,"    955 West Montgomery Avenue, Philadelphia, Pennsylvania",39.979277,-75.150293,39.979119,-75.149082,11,,1,,1,,0,,4,,4,,1,,2,,-2,,1,,1,,1,,0,,1,,0,,1,,0,,1,,0,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,0,,3,,2,,1,,1,,0,,0,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
21,520,"North Reese Street / West Montgomery Avenue, Philadelphia, Pennsylvania",39.976981,-75.144391,39.978467,-75.144061,15,,2,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,0,,0,,80,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
19,521,"   3183 West Susquehanna Avenue, Philadelphia, Pennsylvania",39.990002,-75.185052,39.989929,-75.184405,5,,1,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,2,,0,,100,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
19,522,"   2161 North 28th Street, Philadelphia, Pennsylvania",39.98918,-75.178622,39.987613,-75.17897,16,,0,,1,,0,,1,,4,,1,,0,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,0,,1,,1,,0,,80,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
23,523,"   2343 Edgley Street, Philadelphia, Pennsylvania",39.987337,-75.171851,39.987204,-75.170835,9,,0,,1,,0,,0,,4,,1,,1,,0,,0,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,5,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,0,,1,,1,
23,524,"   2126 North Woodstock Street, Philadelphia, Pennsylvania",39.987587,-75.16641,39.986055,-75.166753,17,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,0,,0,,0,,1,,2,,0,,75,,0,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
20,525,"   1629 Edgley Street, Philadelphia, Pennsylvania",39.98598,-75.161244,39.985778,-75.15968,11,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,100,,0,,0,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
23,526,"   2111 North 13th Street, Philadelphia, Pennsylvania",39.98601,-75.154058,39.98443,-75.154417,17,,0,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,527,"   2103 North Percy Street, Philadelphia, Pennsylvania",39.985252,-75.148248,39.983668,-75.148598,17,,2,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,100,,1,,0,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,0,,3,,1,,0,
21,528,"    501 Diamond Street, Philadelphia, Pennsylvania",39.982835,-75.142223,39.982897,-75.142734,5,,1,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,60,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,1,
19,529,"   3124 West Cumberland Street, Philadelphia, Pennsylvania",39.994508,-75.183483,39.994582,-75.18409,5,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,2,,1,,90,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,3,,1,,0,
19,530,"   2448 North Marston Street, Philadelphia, Pennsylvania",39.993676,-75.176972,39.992189,-75.177424,16,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,75,,0,,1,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
22,531,"   2352 West Hagert Street, Philadelphia, Pennsylvania",39.992005,-75.170021,39.9922,-75.171594,12,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,2,,0,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,2,,1,,1,
22,532,"   2004 West Hagert Street, Philadelphia, Pennsylvania",39.991657,-75.166463,39.991456,-75.164934,15,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,100,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,,1,,0,,1,,2,,1,,0,
19,533,"   2412 North Bancroft Street, Philadelphia, Pennsylvania",39.991345,-75.159024,39.989858,-75.159372,15,,0,,1,,0,,1,,4,,1,,2,,-2,,1,,1,,0,,0,,2,,2,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,90,,0,,0,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
20,533,"   2412 North Bancroft Street, Philadelphia, Pennsylvania",39.991345,-75.159024,39.989858,-75.159372,15,,5,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,80,,0,,1,,0,,0,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
21,533,"   2412 North Bancroft Street, Philadelphia, Pennsylvania",39.991345,-75.159024,39.989858,-75.159372,15,,6,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,2,,0,,85,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,2,,1,,0,
22,533,"   2412 North Bancroft Street, Philadelphia, Pennsylvania",39.991345,-75.159024,39.989858,-75.159372,15,,4,,1,,0,,1,,4,,1,,2,,-2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,2,,1,,100,,1,,0,,0,,1,,1,,0,,0,,0,,1,,0,,0,,1,,0,,1,,2,,1,,0,
23,533,"   2412 North Bancroft Street, Philadelphia, Pennsylvania",39.991345,-75.159024,39.989858,-75.159372,15,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,80,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
22,534,"   2406 North 13th Street, Philadelphia, Pennsylvania",39.990118,-75.153161,39.989114,-75.15339,12,,4,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,2,,1,,0,,1,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
19,535,"    881 West York Street, Philadelphia, Pennsylvania",39.988275,-75.147096,39.988212,-75.146575,4,,0,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,1,,1,,2,,1,,50,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,3,,1,,0,
19,536,"   2363 North Orkney Street, Philadelphia, Pennsylvania",39.985961,-75.141046,39.987454,-75.140724,16,,0,,1,,0,,1,,4,,1,,2,,-2,,1,,1,,1,,0,,0,,2,,1,,0,,1,,1,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,0,,2,,1,,10,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,3,,0,,0,
19,537,"   2340 North Hancock Street, Philadelphia, Pennsylvania",39.986682,-75.134788,39.98519,-75.135102,16,,0,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,100,,0,,0,,1,,1,,1,,0,,1,,0,,0,,0,,0,,1,,0,,1,,3,,1,,0,
21,538,"   2451 Emerald Street, Philadelphia, Pennsylvania",39.985254,-75.128476,39.984962,-75.129041,6,,4,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,100,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
19,539,"   3150 West Lehigh Avenue, Philadelphia, Pennsylvania",39.997803,-75.184438,39.997552,-75.182373,17,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,0,,1,,1,,0,,1,,0,,0,,0,,0,,3,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,2,,1,,0,,2,,1,,1,,1,,0,,0,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,0,
22,540,"   2716 West Seltzer Street, Philadelphia, Pennsylvania",39.997823,-75.175282,39.998017,-75.176692,10,,2,,0,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,100,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,,1,,0,
19,541,"   2732 North Judson Street, Philadelphia, Pennsylvania",39.997543,-75.169865,39.995967,-75.170201,16,,0,,0,,0,,1,,1,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,90,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
20,542,"   2736 North 20th Street, Philadelphia, Pennsylvania",39.996759,-75.163733,39.995216,-75.164112,16,,4,,0,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,,1,,0,,0,,0,,1,,1,,1,,0,,0,,0,,0,,3,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,2,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,
19,543,"   2708 North 16th Street, Philadelphia, Pennsylvania",39.994916,-75.157667,39.994357,-75.157788,5,,1,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,100,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,0,,1,,2,,1,,0,
23,544,"   1221 West Lehigh Avenue, Philadelphia, Pennsylvania",39.993463,-75.150807,39.993659,-75.152391,13,,3,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,2,,1,,0,,1,,1,,1,,0,,1,,0,,2,,0,,0,,2,,0,,1,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,10,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
21,545,"   2689 North Darien Street, Philadelphia, Pennsylvania",39.992782,-75.145601,39.991197,-75.145944,17,,10,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,0,,70,,0,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,0,,3,,1,,0,
23,546,"   2672 North Lawrence Street, Philadelphia, Pennsylvania",39.990381,-75.139615,39.991979,-75.139282,16,,0,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,0,,1,,0,,2,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,3,,2,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,-1,1,1,,1,
20,547,"   2662 North Mutter Street, Philadelphia, Pennsylvania",39.991206,-75.133351,39.989618,-75.13369,19,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,2,,0,,0,,1,,1,,1,,0,,2,,0,,1,,3,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,100,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,2,,1,,1,
21,548,"   2611 B Street, Philadelphia, Pennsylvania",39.990384,-75.127018,39.989406,-75.127212,10,,5,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,0,,1,,0,,2,,0,,1,,1,,1,,0,,0,,0,,1,,3,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1,,0,,3,,2,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,
